"occurrences","event_name","user_arn"
"1","ListGroundStations","arn:aws:iam::811596193553:user/backup"
"1","CreateBucket",
"1","ListReceiptRuleSets","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","DescribeDirectoryConfigs","arn:aws:iam::811596193553:user/backup"
"1","ListPortals","arn:aws:iam::811596193553:user/backup"
"1","ListTrialComponents","arn:aws:iam::811596193553:user/backup"
"1","PutMetricAlarm","arn:aws:iam::811596193553:user/backup"
"1","ViewBilling","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","ListApprovalRuleTemplates","arn:aws:iam::811596193553:user/backup"
"1","ListTestGridProjects","arn:aws:iam::811596193553:user/backup"
"1","DescribeBuckets","arn:aws:iam::811596193553:user/backup"
"1","ListQualificationRequests","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","ListPermissions","arn:aws:iam::811596193553:user/Level6"
"1","GetUserPolicy","arn:aws:iam::811596193553:user/backup"
"1","DescribeCapacityProviders","arn:aws:iam::811596193553:user/backup"
"1","ListBatchInferenceJobs","arn:aws:iam::811596193553:user/backup"
"1","ListDeviceInstances","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","DescribeUsageReportSubscriptions","arn:aws:iam::811596193553:user/backup"
"1","CreateLoginProfile","arn:aws:iam::811596193553:user/Level6"
"1","DescribeProvisioningArtifact","arn:aws:iam::811596193553:user/backup"
"1","ListDocuments","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","ListDataflowEndpointGroups","arn:aws:iam::811596193553:user/backup"
"1","DescribeQueryDefinitions","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","DescribeType","arn:aws:iam::811596193553:user/backup"
"1","ListPredictors","arn:aws:iam::811596193553:user/backup"
"1","ListForecasts","arn:aws:iam::811596193553:user/backup"
"1","DescribeUsageLimits","arn:aws:iam::811596193553:user/backup"
"1","ListTopicRuleDestinations","arn:aws:iam::811596193553:user/backup"
"1","DescribeJobFlows","arn:aws:iam::811596193553:user/backup"
"1","ListFlowDefinitions","arn:aws:iam::811596193553:user/backup"
"1","DescribeOrganizationConfigRules","arn:aws:iam::811596193553:user/backup"
"1","CreateKeyPair","arn:aws:iam::811596193553:user/backup"
"1","ListVersionsByFunction202224","arn:aws:iam::811596193553:user/backup"
"1","UpdateLoginProfile","arn:aws:iam::811596193553:user/backup"
"1","DescribeOrganizationConformancePackStatuses","arn:aws:iam::811596193553:user/backup"
"1","ListApplicationStates","arn:aws:iam::811596193553:user/backup"
"1","ListDevices","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","ListAccessPolicies","arn:aws:iam::811596193553:user/backup"
"1","ListAttachedGroupPolicies","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","DescribeOutboundCrossClusterSearchConnections","arn:aws:iam::811596193553:user/backup"
"1","ListJournalS3Exports","arn:aws:iam::811596193553:user/backup"
"1","ListAnalyzers","arn:aws:iam::811596193553:user/backup"
"1","UpdateTrail","arn:aws:iam::811596193553:user/Level6"
"1","ListOutposts","arn:aws:iam::811596193553:user/backup"
"1","DescribeLags","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","ListSolutionVersions","arn:aws:iam::811596193553:user/backup"
"1","ListEventBuses","arn:aws:iam::811596193553:user/backup"
"1","ListSimulationJobBatches","arn:aws:iam::811596193553:user/backup"
"1","ListKafkaVersions","arn:aws:iam::811596193553:user/backup"
"1","ListHarvestJobs","arn:aws:iam::811596193553:user/backup"
"1","DescribeOpsItems","arn:aws:iam::811596193553:user/backup"
"1","ListDeploymentStrategies","arn:aws:iam::811596193553:user/backup"
"1","ListBonusPayments","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","ListReports","arn:aws:iam::811596193553:user/backup"
"1","CreateAccountAlias","arn:aws:iam::811596193553:user/backup"
"1","DescribeModelVersions","arn:aws:iam::811596193553:user/backup"
"1","DescribeNamespace","arn:aws:iam::811596193553:user/backup"
"1","DescribeAcceleratorTypes","arn:aws:iam::811596193553:user/backup"
"1","ListTrafficPolicies","arn:aws:iam::811596193553:user/Level6"
"1","GetMethod","arn:aws:iam::811596193553:user/Level6"
"1","ListImages","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","DescribeCanariesLastRun","arn:aws:iam::811596193553:user/backup"
"1","DescribePermissions","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","DescribeDocument","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","ListAttachedRolePolicies","arn:aws:iam::811596193553:user/backup"
"1","ListFilters","arn:aws:iam::811596193553:user/backup"
"1","DescribeVirtualGateways","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","StartSession","arn:aws:iam::811596193553:user/Level6"
"1","ScanProvisionedProducts","arn:aws:iam::811596193553:user/Level6"
"1","ListEventTrackers","arn:aws:iam::811596193553:user/backup"
"1","DescribeSavingsPlansOfferingRates","arn:aws:iam::811596193553:user/backup"
"1","DescribeSubscriptionFilters","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","GetBucketAcl","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","ListDashboards","arn:aws:iam::811596193553:user/backup"
"1","ListMitigationActions","arn:aws:iam::811596193553:user/backup"
"1","ListGameServerGroups","arn:aws:iam::811596193553:user/backup"
"1","PutMethod","arn:aws:iam::811596193553:user/Level6"
"1","DescribeInstanceInformation","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","ListScheduledAudits","arn:aws:iam::811596193553:user/Level6"
"1","DescribeImageBuilders","arn:aws:iam::811596193553:user/backup"
"1","DescribeScheduledActions","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","ListWebACLs","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","ListSecurityProfiles","arn:aws:iam::811596193553:user/Level6"
"1","GetSecretValue","arn:aws:iam::811596193553:user/backup"
"1","UpdateLoginProfile","arn:aws:iam::811596193553:user/Level6"
"1","DescribeLoadBalancerPolicies","arn:aws:iam::811596193553:user/backup"
"1","ListScripts","arn:aws:iam::811596193553:user/backup"
"1","DescribeConformancePackStatus","arn:aws:iam::811596193553:user/backup"
"1","ListProfilingGroups","arn:aws:iam::811596193553:user/backup"
"1","GetCostAndUsage","arn:aws:iam::811596193553:user/Level6"
"1","ListAutomaticTapeCreationPolicies","arn:aws:iam::811596193553:user/backup"
"1","SendCommand","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","ListOfferingPromotions","arn:aws:iam::811596193553:user/backup"
"1","ListHITs","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","UpdateUser","arn:aws:iam::811596193553:user/Level6"
"1","ListSharedProjects","arn:aws:iam::811596193553:user/backup"
"1","ListAttributes","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","DescribeFleets","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","GetResource","arn:aws:iam::811596193553:user/Level6"
"1","ListNetworks","arn:aws:iam::811596193553:user/backup"
"1","ListComponents","arn:aws:iam::811596193553:user/backup"
"1","GetSendQuota","arn:aws:iam::811596193553:user/Level6"
"1","DescribeDirectConnectGatewayAssociations","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","ListReportGroups","arn:aws:iam::811596193553:user/backup"
"1","ListDashboards","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","GetResources","arn:aws:iam::811596193553:user/Level5"
"1","DescribeAutomationExecutions","arn:aws:iam::811596193553:user/backup"
"1","GetDeployment","arn:aws:iam::811596193553:user/Level6"
"1","GetBucketPolicy","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","ListClassificationJobs","arn:aws:iam::811596193553:user/backup"
"1","ListSatellites","arn:aws:iam::811596193553:user/backup"
"1","DescribeWorkspaceDirectories","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","PutMethodResponse","arn:aws:iam::811596193553:user/Level6"
"1","DeleteBucket","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","ListLedgers","arn:aws:iam::811596193553:user/backup"
"1","ListAccelerators","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","ListNamespaces","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","PutBucketPolicy","arn:aws:iam::811596193553:user/Level6"
"1","ListMedicalVocabularies","arn:aws:iam::811596193553:user/backup"
"1","ListSolutions","arn:aws:iam::811596193553:user/backup"
"1","ListWorkflows","arn:aws:iam::811596193553:user/backup"
"1","ListOfferings","arn:aws:iam::811596193553:user/backup"
"1","ListProvisioningTemplates","arn:aws:iam::811596193553:user/backup"
"1","CreateTable","arn:aws:iam::811596193553:user/Level6"
"1","DescribeHomeRegionControls","arn:aws:iam::811596193553:user/backup"
"1","DescribeDirectConnectGatewayAttachments","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","GetAccelerateConfiguration","arn:aws:iam::811596193553:user/Level6"
"1","ListSkills","arn:aws:iam::811596193553:user/Level6"
"1","DescribeSavingsPlans","arn:aws:iam::811596193553:user/backup"
"1","ListSkills","arn:aws:iam::811596193553:user/backup"
"1","ListMonitoringSchedules","arn:aws:iam::811596193553:user/backup"
"1","ListPackagingConfigurations","arn:aws:iam::811596193553:user/backup"
"1","DescribeAdjustmentTypes","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","CreateFunction202224","arn:aws:iam::811596193553:user/Level6"
"1","ListThingGroups","arn:aws:iam::811596193553:user/Level6"
"1","ListCustomDataIdentifiers","arn:aws:iam::811596193553:user/backup"
"1","ListDistributionConfigurations","arn:aws:iam::811596193553:user/backup"
"1","DescribeHub","arn:aws:iam::811596193553:user/backup"
"1","SendCommand","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","ListTypes","arn:aws:iam::811596193553:user/backup"
"1","PutRolePolicy","arn:aws:iam::811596193553:user/Level6"
"1","GetLogRecord","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","SimulatePrincipalPolicy","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","ListEventSources","arn:aws:iam::811596193553:user/backup"
"1","ListTargets","arn:aws:iam::811596193553:user/backup"
"1","DescribeVirtualInterfaces","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","ListOfferingPromotions","arn:aws:iam::811596193553:user/Level6"
"1","DescribeOrganizationConfiguration","arn:aws:iam::811596193553:user/backup"
"1","DescribeWorkspacesConnectionStatus","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","DescribeOrganizationConfigRuleStatuses","arn:aws:iam::811596193553:user/backup"
"1","ListSharedReportGroups","arn:aws:iam::811596193553:user/backup"
"1","ListStateMachines","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","ListPackagingGroups","arn:aws:iam::811596193553:user/backup"
"1","GetFunctionEventInvokeConfig","arn:aws:iam::811596193553:user/Level6"
"1","ListTrials","arn:aws:iam::811596193553:user/backup"
"1","GetBucketWebsite","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","DescribeEventsForOrganization","arn:aws:iam::811596193553:user/backup"
"1","SendCommand","arn:aws:iam::811596193553:user/backup"
"1","ListDomainConfigurations","arn:aws:iam::811596193553:user/backup"
"1","ListDeviceInstances","arn:aws:iam::811596193553:user/backup"
"1","ListMonitoringExecutions","arn:aws:iam::811596193553:user/backup"
"1","DescribeUserProfile","arn:aws:iam::811596193553:user/backup"
"1","ListDelegatedAdministrators","arn:aws:iam::811596193553:user/backup"
"1","DescribeProduct","arn:aws:iam::811596193553:user/backup"
"1","ListFindingsFilters","arn:aws:iam::811596193553:user/backup"
"1","ListVPCEConfigurations","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","ListWorkerBlocks","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","DescribeAccountAuditConfiguration","arn:aws:iam::811596193553:user/Level6"
"1","GetFunctionConfiguration202224v2","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","ListPrincipalThings","arn:aws:iam::811596193553:user/Level6"
"1","GetDeployments","arn:aws:iam::811596193553:user/Level6"
"1","ListTypeVersions","arn:aws:iam::811596193553:user/backup"
"1","ListDataCatalogs","arn:aws:iam::811596193553:user/backup"
"1","UpdateStack","arn:aws:iam::811596193553:user/backup"
"1","DescribeLoadBalancerPolicyTypes","arn:aws:iam::811596193553:user/backup"
"1","ListThingTypes","arn:aws:iam::811596193553:user/Level6"
"1","ListTrails","arn:aws:iam::811596193553:user/backup"
"1","GetApis","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","DescribeSSLPolicies","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","ListThingRegistrationTasks","arn:aws:iam::811596193553:user/Level6"
"1","DescribeReportDefinitions","arn:aws:iam::811596193553:user/Level6"
"1","DescribeIpGroups","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","ListGraphs","arn:aws:iam::811596193553:user/backup"
"1","ListResourceTypes","arn:aws:iam::811596193553:user/backup"
"1","ListSignalingChannels","arn:aws:iam::811596193553:user/backup"
"1","GetOfferingStatus","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","ImportApiKeys","arn:aws:iam::811596193553:user/Level6"
"1","SendCommand","arn:aws:iam::811596193553:user/Level6"
"1","ListNotificationRules","arn:aws:iam::811596193553:user/backup"
"1","PutBucketAcl","arn:aws:iam::811596193553:user/Level6"
"1","ListInfrastructureConfigurations","arn:aws:iam::811596193553:user/backup"
"1","ListResourceInventory","arn:aws:iam::811596193553:user/backup"
"1","ListSchemas","arn:aws:iam::811596193553:user/backup"
"1","ListRequestedServiceQuotaChangeHistory","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","SimulatePrincipalPolicy","arn:aws:iam::811596193553:user/backup"
"1","DescribeGlobalReplicationGroups","arn:aws:iam::811596193553:user/backup"
"1","ListMissionProfiles","arn:aws:iam::811596193553:user/backup"
"1","ListReceiptFilters","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","ListCostCategoryDefinitions","arn:aws:iam::811596193553:user/backup"
"1","ListVocabularyFilters","arn:aws:iam::811596193553:user/backup"
"1","GetLogGroupFields","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","ListIndices","arn:aws:iam::811596193553:user/Level6"
"1","ListMultipartUploads","arn:aws:iam::811596193553:user/Level6"
"1","DescribeUpdateActions","arn:aws:iam::811596193553:user/backup"
"1","ListVPCEConfigurations","arn:aws:iam::811596193553:user/backup"
"1","ListMedicalTranscriptionJobs","arn:aws:iam::811596193553:user/backup"
"1","ListRepositoryAssociations","arn:aws:iam::811596193553:user/backup"
"1","ListGroupPolicies","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","GetRoutes","arn:aws:iam::811596193553:user/Level6"
"1","PublishVersion202224","arn:aws:iam::811596193553:user/Level6"
"1","DescribeInstanceInformation","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","ListSkillsStoreCategories","arn:aws:iam::811596193553:user/backup"
"1","DescribeAccelerators","arn:aws:iam::811596193553:user/backup"
"1","ListConfigs","arn:aws:iam::811596193553:user/backup"
"1","ListActivities","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","ListActiveViolations","arn:aws:iam::811596193553:user/Level6"
"1","ListOfferingTransactions","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","DescribeServiceUpdates","arn:aws:iam::811596193553:user/backup"
"1","ListTagsLogGroup","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","DescribeRuntimeVersions","arn:aws:iam::811596193553:user/backup"
"1","ListHumanTaskUis","arn:aws:iam::811596193553:user/backup"
"1","DescribeInsightRules","arn:aws:iam::811596193553:user/backup"
"1","DescribeProducts","arn:aws:iam::811596193553:user/backup"
"1","ListDataSets","arn:aws:iam::811596193553:user/backup"
"1","DescribePackages","arn:aws:iam::811596193553:user/backup"
"1","DescribeEventConfigurations","arn:aws:iam::811596193553:user/Level6"
"1","DescribeUserStackAssociations","arn:aws:iam::811596193553:user/backup"
"1","ListOfferings","arn:aws:iam::811596193553:user/Level6"
"1","DescribeSavingsPlansOfferings","arn:aws:iam::811596193553:user/backup"
"1","ListInstanceProfiles","arn:aws:iam::811596193553:user/Level6"
"1","ListReviewableHITs","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","ListOfferingPromotions","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","CreateUser","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","DescribeAnomalyDetectors","arn:aws:iam::811596193553:user/backup"
"1","ListSites","arn:aws:iam::811596193553:user/backup"
"1","ListCustomVerificationEmailTemplates","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","ListSuppressedDestinations","arn:aws:iam::811596193553:user/backup"
"1","ListRequestedServiceQuotaChangeHistory","arn:aws:iam::811596193553:user/backup"
"1","DescribeAccessPoints","arn:aws:iam::811596193553:user/backup"
"1","DescribeWorkspaceImages","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","GetInstanceProfile","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","RestoreDBInstanceFromDBSnapshot","arn:aws:iam::811596193553:user/backup"
"1","ListEventTypes","arn:aws:iam::811596193553:user/backup"
"1","DescribeHealthServiceStatusForOrganization","arn:aws:iam::811596193553:user/backup"
"1","ListOfferings","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","ListProcessingJobs","arn:aws:iam::811596193553:user/backup"
"1","ListConfigurationSets","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","ListExperiments","arn:aws:iam::811596193553:user/backup"
"1","DescribeStandards","arn:aws:iam::811596193553:user/backup"
"1","AddRoleToInstanceProfile","arn:aws:iam::811596193553:user/backup"
"1","ListKeysForService","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","DescribeAutoScalingInstances","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","CreateGroup","arn:aws:iam::811596193553:user/Level6"
"1","ListVPCEConfigurations","arn:aws:iam::811596193553:user/Level6"
"1","DescribeReportCreation","arn:aws:iam::811596193553:user/backup"
"1","DescribeVault","arn:aws:iam::811596193553:user/backup"
"1","ListTunnels","arn:aws:iam::811596193553:user/backup"
"1","DescribeCanaries","arn:aws:iam::811596193553:user/backup"
"1","ListServiceQuotaIncreaseRequestsInTemplate","arn:aws:iam::811596193553:user/backup"
"1","ListTypeRegistrations","arn:aws:iam::811596193553:user/backup"
"1","DescribeProductAsAdmin","arn:aws:iam::811596193553:user/backup"
"1","ListDeviceInstances","arn:aws:iam::811596193553:user/Level6"
"1","ListImagePipelines","arn:aws:iam::811596193553:user/backup"
"1","GetAccessKeyInfo","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","ListAssetModels","arn:aws:iam::811596193553:user/backup"
"1","DescribeConformancePacks","arn:aws:iam::811596193553:user/backup"
"1","CreateAuthorizer","arn:aws:iam::811596193553:user/Level6"
"1","ListImageRecipes","arn:aws:iam::811596193553:user/backup"
"1","GetVpcLink","arn:aws:iam::811596193553:user/Level6"
"1","ListTemplates","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","DescribeLocations","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"1","GetBucketLogging","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","ListAutoMLJobs","arn:aws:iam::811596193553:user/backup"
"1","DescribeOrganizationConformancePacks","arn:aws:iam::811596193553:user/backup"
"1","GetRestApis","arn:aws:iam::811596193553:user/Level5"
"1","DetachUserPolicy","arn:aws:iam::811596193553:user/Level6"
"1","ListAuditFindings","arn:aws:iam::811596193553:user/Level6"
"1","TestMetricFilter","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"1","ListDimensions","arn:aws:iam::811596193553:user/backup"
"1","ListVerifiedEmailAddresses","arn:aws:iam::811596193553:user/backup"
