"occurrences","user_arn","source_ip_address","user_agent"
"2","arn:aws:iam::811596193553:user/backup","166.52.214.142","aws-cli/1.16.30 Python/2.7.5 Linux/3.10.0-862.el7.x86_64 botocore/1.12.20"
"2","arn:aws:iam::811596193553:user/backup","251.254.92.254","aws-cli/1.18.28 Python/3.7.4 Darwin/17.7.0 botocore/1.15.28"
"2","arn:aws:iam::811596193553:user/backup","246.169.251.250","aws-cli/1.16.9 Python/2.7.15 Linux/4.16.0-kali2-amd64 botocore/1.11.9"
"2","arn:aws:iam::811596193553:user/backup","1.237.32.41","aws-cli/1.11.29 Python/2.7.12 Linux/4.4.41-36.55.amzn1.x86_64 botocore/1.4.86"
"2","arn:aws:iam::811596193553:user/backup","7.251.246.254","aws-cli/1.16.113 Python/3.7.4 Linux/4.19.0-kali5-amd64 botocore/1.12.103"
"2","arn:aws:iam::811596193553:user/backup","246.42.220.5","aws-cli/1.18.61 Python/3.7.6 Darwin/18.7.0 botocore/1.16.11"
"2","arn:aws:iam::811596193553:user/backup","16.242.252.0","aws-cli/1.16.28 Python/2.7.10 Darwin/17.7.0 botocore/1.12.18"
"2","arn:aws:iam::811596193553:user/backup","2.91.8.234","aws-cli/1.11.63 Python/2.7.10 Darwin/16.4.0 botocore/1.5.26"
"2","arn:aws:iam::811596193553:user/backup","8.103.248.255","aws-cli/1.16.190 Python/3.7.4 Darwin/18.6.0 botocore/1.12.180"
"2","arn:aws:iam::811596193553:user/backup","25.206.34.251","aws-cli/1.16.26 Python/3.6.8 Linux/4.18.0-25-generic botocore/1.12.16"
"2","arn:aws:iam::811596193553:user/backup","254.1.251.81","aws-cli/1.16.125 Python/3.7.2 Windows/10 botocore/1.12.115"
"2","arn:aws:iam::811596193553:user/backup","169.83.6.26","aws-cli/1.16.140 Python/3.5.2 Linux/4.4.0-43-Microsoft botocore/1.12.130"
"2","arn:aws:iam::811596193553:user/backup","166.174.239.67","aws-cli/1.14.44 Python/3.6.9 Linux/4.18.0-16-lowlatency botocore/1.8.48"
"2","arn:aws:iam::811596193553:user/backup","7.0.119.212","aws-cli/1.16.220 Python/2.7.12 Linux/4.4.0-66-generic botocore/1.12.210"
"2","arn:aws:iam::811596193553:user/backup","147.249.23.123","aws-cli/1.16.81 Python/3.7.2+ Linux/4.9.125-linuxkit botocore/1.12.71"
"2","arn:aws:iam::811596193553:user/backup","220.251.7.35","aws-cli/1.16.145 Python/3.7.0 Darwin/18.5.0 botocore/1.12.135"
"2","arn:aws:iam::811596193553:user/Level6","8.101.151.38","aws-cli/1.17.0 Python/3.8.1 Darwin/16.6.0 botocore/1.14.0"
"2","arn:aws:iam::811596193553:user/Level6","8.101.151.38","aws-cli/1.17.4 Python/3.7.6 Windows/10 botocore/1.14.4"
"2","arn:aws:iam::811596193553:user/backup","8.213.251.39","aws-cli/1.16.106 Python/3.6.8 Windows/10 botocore/1.12.96"
"2","arn:aws:iam::811596193553:user/backup","245.1.37.141","aws-cli/1.16.96 Python/3.6.0 Windows/7 botocore/1.12.86"
"2","arn:aws:iam::811596193553:user/backup","5.39.170.3","aws-cli/1.16.50 Python/2.7.15 Windows/10 botocore/1.12.40"
"2","arn:aws:iam::811596193553:user/backup","160.223.138.80","aws-cli/1.16.260 Python/3.7.5 Darwin/17.7.0 botocore/1.12.250"
"2","arn:aws:iam::811596193553:user/backup","56.210.216.105","aws-cli/1.16.284 Python/3.6.8 Linux/4.18.0-147.5.1.el8_1.x86_64 botocore/1.13.20"
"2","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a","255.250.125.250","aws-cli/2.0.38 Python/3.7.4 Darwin/19.6.0 exe/x86_64 command/sts.get-caller-identity"
"2","arn:aws:iam::811596193553:user/backup","27.192.208.251","aws-cli/1.16.58 Python/2.7.15 Darwin/17.7.0 botocore/1.12.48"
"2","arn:aws:iam::811596193553:user/backup","255.123.253.254","aws-cli/1.16.139 Python/2.7.15rc1 Linux/4.15.0-20-generic botocore/1.12.129"
"2","arn:aws:iam::811596193553:user/backup","2.231.90.242","aws-cli/1.16.120 Python/3.7.2+ Linux/4.4.0-01985-Microsoft botocore/1.12.110"
"2","arn:aws:iam::811596193553:user/backup","110.5.7.75","aws-cli/1.16.207 Python/3.6.0 Windows/10 botocore/1.12.197"
"2","arn:aws:iam::811596193553:user/Level6","191.252.248.221","aws-cli/1.14.44 Python/3.6.7 Linux/4.15.0-46-generic botocore/1.8.48"
"2","arn:aws:iam::811596193553:user/Level6","253.128.241.232","aws-cli/1.16.106 Python/2.7.16 Linux/4.19.45 botocore/1.12.96"
"2","arn:aws:iam::811596193553:user/Level6","162.255.129.1","aws-cli/1.10.51 Python/2.7.13 Darwin/16.3.0 botocore/1.4.41"
"2","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","37.54.28.252","aws-cli/1.16.242 Python/3.7.3rc1 Linux/4.19.0-kali4-amd64 botocore/1.12.232"
"2","arn:aws:iam::811596193553:user/backup","11.221.225.132","aws-cli/1.16.95 Python/2.7.10 Darwin/18.5.0 botocore/1.12.85"
"2","arn:aws:iam::811596193553:user/backup","254.8.2.120","aws-cli/2.0.27 Python/3.7.3 Linux/4.4.0-039049-Microsoft botocore/2.0.0dev31"
"2","arn:aws:iam::811596193553:user/backup","252.163.252.209","aws-cli/1.16.148 Python/3.7.2+ Linux/4.19.0-kali1-amd64 botocore/1.12.138"
"2","arn:aws:iam::811596193553:user/Level6","145.221.94.251","aws-cli/2.0.2 Python/3.7.3 Linux/5.4.0-kali4-amd64 botocore/2.0.0dev6"
"2","arn:aws:iam::811596193553:user/backup","65.219.227.38","aws-cli/1.16.148 Python/3.7.3 Linux/5.0.12-arch2-1-ARCH botocore/1.12.138"
"2","arn:aws:iam::811596193553:user/backup","0.169.119.251","aws-cli/1.18.93 Python/3.6.0 Windows/10 botocore/1.17.16"
"2","arn:aws:iam::811596193553:user/Level6","102.123.58.3","aws-cli/1.16.81 Python/2.7.9 Darwin/15.6.0 botocore/1.12.71"
"2","arn:aws:iam::811596193553:user/backup","149.216.1.2","aws-cli/1.11.126 Python/2.7.13 Darwin/16.7.0 botocore/1.5.89"
"2","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a","170.247.253.121","aws-cli/1.16.113 Python/3.7.3rc1 Linux/4.19.0-kali5-amd64 botocore/1.12.103"
"2","arn:aws:iam::811596193553:user/backup","20.238.69.252","aws-cli/1.18.106 Python/2.7.16 Darwin/19.4.0 botocore/1.17.29"
"2","arn:aws:iam::811596193553:user/backup","169.255.246.7","aws-cli/1.16.93 Python/2.7.13 Linux/4.9.0-8-amd64 botocore/1.12.83"
"2","arn:aws:iam::811596193553:user/backup","8.253.237.250","aws-cli/2.0.39 Python/3.7.4 Darwin/19.6.0 exe/x86_64 command/sts.get-caller-identity"
"2","arn:aws:iam::811596193553:user/backup","209.26.251.161","aws-cli/1.16.154 Python/3.7.2 Windows/10 botocore/1.12.144"
"2","arn:aws:iam::811596193553:user/backup","227.230.251.81","aws-cli/1.16.203 Python/3.7.4 Darwin/18.6.0 botocore/1.12.193"
"2","arn:aws:iam::811596193553:user/backup","4.250.188.252","aws-cli/1.16.168 Python/2.7.10 Darwin/18.5.0 botocore/1.12.158"
"2","arn:aws:iam::811596193553:user/backup","3.10.240.206","aws-cli/1.16.192 Python/3.7.3 Darwin/18.6.0 botocore/1.12.182"
"2","arn:aws:iam::811596193553:user/backup","197.46.1.247","aws-cli/1.16.300 Python/2.7.16 Linux/4.14.154-128.181.amzn2.x86_64 botocore/1.13.36"
"2","arn:aws:iam::811596193553:user/backup","250.233.0.247","aws-cli/1.11.13 Python/3.5.2 Linux/4.4.0-039049-Microsoft botocore/1.4.70"
"2","arn:aws:iam::811596193553:user/backup","128.234.231.42","aws-cli/1.16.198 Python/3.6.8 Linux/4.18.0-25-generic botocore/1.12.188"
"2","arn:aws:iam::811596193553:user/backup","218.206.236.1","aws-cli/1.16.110 Python/3.7.2 Darwin/18.6.0 botocore/1.12.100"
"2","arn:aws:iam::811596193553:user/backup","250.69.252.251","aws-cli/2.0.8 Python/3.7.5 Windows/10 botocore/2.0.0dev12"
"2","arn:aws:iam::811596193553:user/Level6","43.37.131.182","aws-sdk-nodejs/2.522.0 win32/v12.4.0 AWS-Toolkit-For-VSCode/1.4.0 Visual-Studio-Code/1.40.2 promise"
"2","arn:aws:iam::811596193553:user/Level6","251.207.187.4","aws-cli/1.16.206 Python/2.7.15 Darwin/18.6.0 botocore/1.12.196"
"2","arn:aws:iam::811596193553:user/backup","204.8.245.87","aws-cli/1.16.209 Python/2.7.16+ Linux/4.19.0-kali5-amd64 botocore/1.12.199"
"2","arn:aws:iam::811596193553:user/backup","209.239.228.7","aws-cli/1.18.20 Python/3.8.2 Darwin/19.4.0 botocore/1.15.20"
"2","arn:aws:iam::811596193553:user/backup","252.199.144.255","aws-cli/1.14.44 Python/3.6.8 Linux/4.15.0-1057-aws botocore/1.8.48"
"2","arn:aws:iam::811596193553:user/backup","80.149.250.9","aws-cli/1.11.13 Python/3.5.3 Linux/4.9.0-5-amd64 botocore/1.4.70"
"2","arn:aws:iam::811596193553:user/backup","252.250.226.93","aws-cli/1.16.21 Python/2.7.10 Darwin/18.6.0 botocore/1.12.11"
"2","arn:aws:iam::811596193553:user/Level6","181.69.236.253","aws-cli/1.16.102 Python/2.7.16 Linux/4.14.133-113.105.amzn2.x86_64 botocore/1.12.92"
"2","arn:aws:iam::811596193553:user/backup","5.102.255.248","aws-cli/1.16.280 Python/3.6.9 Linux/4.16.7-12879-generic botocore/1.14.9"
"2","arn:aws:iam::811596193553:user/backup","9.240.250.1","aws-cli/1.15.70 Python/3.7.2 Darwin/18.2.0 botocore/1.10.69"
"2","arn:aws:iam::811596193553:user/backup","66.102.4.137","aws-cli/1.16.113 Python/3.7.4 Linux/4.9.0-kali3-amd64 botocore/1.12.103"
"2","arn:aws:iam::811596193553:user/backup","209.4.255.8","Boto3/1.4.7 Python/2.7.13 Windows/10 Botocore/1.7.12"
"2","arn:aws:iam::811596193553:user/backup","7.207.96.212","aws-cli/1.16.264 Python/3.7.6 Darwin/18.7.0 botocore/1.13.0"
"2","arn:aws:iam::811596193553:user/Level6","8.229.2.204","aws-cli/1.16.47 Python/3.5.2 Linux/4.4.0-157-generic botocore/1.12.37"
"2","arn:aws:iam::811596193553:user/backup","53.215.236.229","aws-cli/1.16.102 Python/2.7.16 Linux/4.14.133-88.112.amzn1.x86_64 botocore/1.12.92"
"2","arn:aws:iam::811596193553:user/backup","145.231.249.7","aws-cli/1.14.7 Python/3.5.3 Linux/2.6.32-042stab123.9 botocore/1.8.11"
"2","arn:aws:iam::811596193553:user/backup","241.253.151.159","aws-cli/1.11.16 Python/2.7.8 Linux/2.6.18-164.el5 botocore/1.4.73"
"2","arn:aws:iam::811596193553:user/backup","217.22.7.254","aws-cli/2.0.16 Python/3.7.3 Linux/5.5.0-1parrot1-amd64 botocore/2.0.0dev20"
"2","arn:aws:iam::811596193553:user/Level6","5.39.170.3","aws-cli/1.16.50 Python/2.7.15 Windows/10 botocore/1.12.40"
"2","arn:aws:iam::811596193553:user/backup","231.53.227.225","aws-cli/1.15.20 Python/3.6.5 Darwin/17.4.0 botocore/1.10.20"
"2","arn:aws:iam::811596193553:user/backup","253.3.10.0","aws-cli/1.15.76 Python/3.6.5 Linux/4.15.0-34-generic botocore/1.12.23"
"2","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","1.38.251.253","aws-cli/2.0.7 Python/3.7.3 Linux/5.5.0-kali1-amd64 botocore/2.0.0dev11"
"2","arn:aws:iam::811596193553:user/backup","253.104.249.209","aws-cli/1.15.45 Python/2.7.12 Linux/4.4.0-66-generic botocore/1.10.45"
"2","arn:aws:iam::811596193553:user/backup","74.230.6.7","aws-cli/1.16.50 Python/3.7.1 Darwin/17.7.0 botocore/1.12.40"
"2","arn:aws:iam::811596193553:user/backup","209.252.252.55","aws-cli/1.11.13 Python/3.5.3 Linux/4.9.0-8-amd64 botocore/1.4.70"
"2","arn:aws:iam::811596193553:user/backup","228.21.45.100","aws-cli/1.16.95 Python/3.7.0 Darwin/18.2.0 botocore/1.12.85"
"2","arn:aws:iam::811596193553:user/backup","8.171.168.65","aws-cli/1.14.44 Python/3.6.8 Linux/4.15.0-51-generic botocore/1.8.48"
"2","arn:aws:iam::811596193553:user/backup","254.1.251.81","aws-cli/1.16.122 Python/2.7.15 Windows/10 botocore/1.12.112"
"2","arn:aws:iam::811596193553:user/backup","254.206.251.201","aws-cli/2.0.6 Python/3.7.3 Linux/5.4.0-kali4-amd64 botocore/2.0.0dev10"
"2","arn:aws:iam::811596193553:user/backup","30.208.25.162","aws-cli/1.16.140 Python/3.7.3rc1 Linux/4.19.0-kali1-amd64 botocore/1.12.130"
"2","arn:aws:iam::811596193553:user/backup","85.69.3.4","aws-cli/1.16.171 Python/2.7.16 Linux/4.19.0-kali4-amd64 botocore/1.12.161"
"2","arn:aws:iam::811596193553:user/backup","254.226.82.251","aws-cli/1.16.81 Python/2.7.9 Darwin/15.6.0 botocore/1.12.71"
"2","arn:aws:iam::811596193553:user/backup","56.4.9.249","aws-cli/1.16.177 Python/3.7.3 Darwin/18.6.0 botocore/1.12.167"
"2","arn:aws:iam::811596193553:user/backup","252.37.1.253","aws-cli/1.16.157 Python/2.7.10 Darwin/18.6.0 botocore/1.12.147"
"2","arn:aws:iam::811596193553:user/backup","251.207.187.4","aws-cli/1.16.206 Python/3.6.0 Windows/10 botocore/1.12.196"
"2","arn:aws:iam::811596193553:user/backup","179.0.246.150","aws-cli/1.16.177 Python/3.7.3 Darwin/18.6.0 botocore/1.12.167"
"2","arn:aws:iam::811596193553:user/backup","251.255.242.117","aws-cli/1.16.190 Python/3.7.4 Darwin/18.6.0 botocore/1.12.180"
"2","arn:aws:iam::811596193553:user/Level6","243.65.1.255","aws-cli/1.16.304 Python/3.6.0 Windows/10 botocore/1.13.40"
"2","arn:aws:iam::811596193553:user/Level6","98.77.250.213","aws-cli/1.16.176 Python/3.7.3 Darwin/18.6.0 botocore/1.12.166"
"2","arn:aws:iam::811596193553:user/backup","1.37.254.226","aws-cli/1.17.14 Python/3.8.2 Linux/4.19.76-linuxkit botocore/1.14.14"
"2","arn:aws:iam::811596193553:user/backup","152.250.104.42","aws-cli/1.16.302 Python/3.6.9 Linux/5.0.0-37-generic botocore/1.13.38"
"2","arn:aws:iam::811596193553:user/backup","212.253.141.7","aws-cli/1.17.5 Python/2.7.16 Linux/4.14.158-101.185.amzn1.x86_64 botocore/1.14.5"
"2","arn:aws:iam::811596193553:user/backup","194.1.41.110","aws-cli/1.14.44 Python/3.6.8 Linux/4.15.0-60-generic botocore/1.8.48"
"2","arn:aws:iam::811596193553:user/backup","252.55.248.249","Botocore/1.17.27 Python/3.8.2 Linux/5.4.0-40-generic"
"2","arn:aws:iam::811596193553:user/backup","3.53.4.5","aws-cli/2.0.1 Python/3.7.3 Linux/5.4.0-kali3-amd64 botocore/2.0.0dev5"
"2","arn:aws:iam::811596193553:user/Level6","114.43.245.253","aws-cli/1.16.299 Python/3.7.5 Darwin/18.7.0 botocore/1.13.44"
"2","arn:aws:iam::811596193553:user/backup","216.79.138.251","aws-cli/1.16.206 Python/3.6.0 Windows/10 botocore/1.12.196"
"2","arn:aws:iam::811596193553:user/backup","7.157.204.216","aws-cli/1.16.131 Python/3.7.1 Darwin/18.6.0 botocore/1.12.121"
"2","arn:aws:iam::811596193553:user/backup","251.103.252.123","aws-cli/1.11.80 Python/2.7.10 Darwin/16.7.0 botocore/1.5.43"
"2","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a","1.9.254.250","aws-cli/1.16.262 Python/3.7.7 Darwin/19.5.0 botocore/1.12.252"
"2","arn:aws:iam::811596193553:user/Level6","203.17.1.239","aws-cli/2.0.0 Python/3.8.1 Darwin/19.3.0 botocore/2.0.0dev4"
"2","arn:aws:iam::811596193553:user/backup","220.254.5.134","aws-cli/1.16.102 Python/2.7.16 Linux/4.14.123-111.109.amzn2.x86_64 botocore/1.12.92"
"2","arn:aws:iam::811596193553:user/backup","93.92.44.26","aws-cli/1.16.209 Python/3.6.0 Windows/10 botocore/1.12.199"
"2","arn:aws:iam::811596193553:user/backup","210.255.17.42","aws-cli/1.16.169 Python/3.7.6 Darwin/18.7.0 botocore/1.12.159"
"2","arn:aws:iam::811596193553:user/Level6","250.112.253.117","aws-cli/2.0.3 Python/3.7.4 Darwin/19.3.0 botocore/2.0.0dev7"
"2","arn:aws:iam::811596193553:user/backup","7.0.119.212","aws-cli/1.16.220 Python/3.6.7 Linux/4.4.0-039049-Microsoft botocore/1.12.210"
"2","arn:aws:iam::811596193553:user/backup","224.5.226.1","aws-cli/1.16.233 Python/3.7.4 Linux/4.18.0-kali2-amd64 botocore/1.12.223"
"2","arn:aws:iam::811596193553:user/backup","82.16.5.251","aws-cli/1.16.184 Python/2.7.10 Darwin/18.6.0 botocore/1.12.174"
"2","arn:aws:iam::811596193553:user/backup","3.170.100.213","aws-cli/1.11.13 Python/3.5.2+ Linux/4.6.0-kali1-amd64 botocore/1.4.70"
"2","arn:aws:iam::811596193553:user/backup","218.251.254.69","aws-cli/1.16.144 Python/3.7.3 Darwin/19.0.0 botocore/1.12.134"
"2","arn:aws:iam::811596193553:user/Level6","2.231.145.73","AWSPowerShell/3.3.563.1 .NET_Runtime/4.0 .NET_Framework/4.0 OS/Microsoft_Windows_NT_10.0.53329.0 WindowsPowerShell/5.0 ClientSync"
"2","arn:aws:iam::811596193553:user/backup","253.1.250.243","aws-cli/1.16.147 Python/2.7.10 Darwin/18.6.0 botocore/1.12.178"
"2","arn:aws:iam::811596193553:user/backup","218.252.221.91","aws-cli/1.14.9 Python/2.7.13 Linux/4.9.81-35.56.amzn1.x86_64 botocore/1.8.13"
"2","arn:aws:iam::811596193553:user/backup","253.103.5.244","aws-cli/1.18.26 Python/3.7.6 Linux/4.4.0-039049-Microsoft botocore/1.15.26"
"2","arn:aws:iam::811596193553:user/backup","7.59.1.254","aws-cli/1.14.34 Python/3.6.4 Darwin/17.4.0 botocore/1.8.40"
"2","arn:aws:iam::811596193553:user/backup","6.199.180.124","aws-cli/1.16.198 Python/2.7.12 Linux/4.15.0-54-generic botocore/1.12.188"
"2","arn:aws:iam::811596193553:user/Level6","22.54.35.242","aws-cli/1.16.21 Python/3.7.0 Darwin/18.0.0 botocore/1.12.11"
"2","arn:aws:iam::811596193553:user/backup","74.238.79.251","aws-cli/1.14.32 Python/2.7.14+ Linux/4.14.0-kali3-amd64 botocore/1.8.36"
"2","arn:aws:iam::811596193553:user/Level6","251.40.224.254","aws-cli/1.11.104 Python/3.6.1 Darwin/17.7.0 botocore/1.8.22"
"2","arn:aws:iam::811596193553:user/backup","2.251.215.254","aws-cli/1.16.255 Python/2.7.17 Linux/5.2.0-kali3-amd64 botocore/1.12.245"
"2","arn:aws:iam::811596193553:user/backup","155.251.168.5","aws-cli/1.16.115 Python/2.7.16rc1 Linux/4.19.0-kali3-amd64 botocore/1.12.105"
"2","arn:aws:iam::811596193553:user/backup","148.252.0.184","aws-cli/1.15.62 Python/2.7.14 Linux/4.9.0-kali4-amd64 botocore/1.10.61"
"2","arn:aws:iam::811596193553:user/backup","62.128.119.177","aws-cli/1.14.44 Python/3.6.7 Linux/4.18.0-16-generic botocore/1.8.48"
"2","arn:aws:iam::811596193553:user/backup","253.236.250.255","aws-cli/1.16.113 Python/3.7.3 Linux/4.19.0-kali1-amd64 botocore/1.12.103"
"2","arn:aws:iam::811596193553:user/backup","251.226.255.250","aws-cli/1.14.44 Python/3.6.7 Linux/4.15.0-46-generic botocore/1.8.48"
"2","arn:aws:iam::811596193553:user/backup","252.250.3.1","aws-cli/1.11.13 Python/3.5.3 Linux/4.9.0-7-amd64 botocore/1.4.70"
"2","arn:aws:iam::811596193553:user/backup","216.142.1.250","aws-cli/1.16.292 Python/3.6.9 Linux/4.4.0-039049-Microsoft botocore/1.13.28"
"2","arn:aws:iam::811596193553:user/backup","251.5.156.247","aws-cli/1.16.110 Python/3.6.0 Windows/10 botocore/1.12.100"
"2","arn:aws:iam::811596193553:user/backup","220.81.220.103","aws-cli/1.16.170 Python/3.7.4 Darwin/18.6.0 botocore/1.12.160"
"2","arn:aws:iam::811596193553:user/backup","253.251.162.65","Boto3/1.5.8 Python/3.6.3 Windows/10 Botocore/1.8.22"
"2","arn:aws:iam::811596193553:user/backup","168.88.190.9","aws-cli/1.16.284 Python/3.6.0 Windows/10 botocore/1.13.20"
"2","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","252.6.250.250","aws-cli/1.16.190 Python/3.7.4 Darwin/18.6.0 botocore/1.12.180"
"2","arn:aws:iam::811596193553:user/backup","8.229.86.23","aws-cli/1.16.230 Python/3.7.4 Linux/5.2.0-kali2-amd64 botocore/1.12.220"
"2","arn:aws:iam::811596193553:user/backup","7.255.6.155","aws-cli/1.15.79 Python/3.6.6 Linux/4.18.0-kali1-amd64 botocore/1.10.78"
"2","arn:aws:iam::811596193553:user/backup","252.169.105.191","aws-cli/1.16.207 Python/3.6.0 Windows/10 botocore/1.12.197"
"2","arn:aws:iam::811596193553:user/backup","5.215.23.51","aws-cli/1.16.169 Python/3.6.0 Windows/8.1 botocore/1.12.159"
"2","arn:aws:iam::811596193553:user/backup","192.236.254.251","aws-cli/1.16.132 Python/3.6.7 Linux/4.15.0-46-generic botocore/1.12.122"
"2","arn:aws:iam::811596193553:user/backup","251.226.255.250","aws-cli/1.16.122 Python/3.6.7 Linux/4.15.0-46-generic botocore/1.12.112"
"2","arn:aws:iam::811596193553:user/backup","55.253.252.251","aws-cli/1.16.169 Python/3.6.7 Linux/4.9.125-linuxkit botocore/1.12.159"
"2","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","8.229.2.204","aws-cli/1.16.47 Python/3.5.2 Linux/4.4.0-157-generic botocore/1.12.37"
"2","arn:aws:iam::811596193553:user/Level6","8.101.151.38","signin.amazonaws.com"
"2","arn:aws:iam::811596193553:user/backup","245.5.252.79","aws-cli/1.16.136 Python/3.7.3 Linux/5.0.7-arch1-1-ARCH botocore/1.12.126"
"2","arn:aws:iam::811596193553:user/backup","157.255.255.240","aws-cli/1.16.44 Python/2.7.12 Linux/4.10.0-28-generic botocore/1.12.34"
"2","arn:aws:iam::811596193553:user/backup","253.214.220.150","aws-cli/1.16.180 Python/3.7.3 Darwin/16.7.0 botocore/1.12.170"
"2","arn:aws:iam::811596193553:user/backup","253.254.145.253","aws-cli/1.16.184 Python/2.7.10 Darwin/18.7.0 botocore/1.12.174"
"2","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","238.2.41.9","aws-cli/1.16.113 Python/3.6.5rc1 Linux/4.14.0-kali3-amd64 botocore/1.12.103"
"2","arn:aws:iam::811596193553:user/backup","88.251.255.42","aws-cli/1.14.44 Python/3.6.8 Linux/5.0.0-36-generic botocore/1.8.48"
"2","arn:aws:iam::811596193553:user/backup","172.101.43.61","aws-cli/1.18.3 Python/2.7.17 Linux/4.15.0-1060-aws botocore/1.15.3"
"2","arn:aws:iam::811596193553:user/backup","254.88.188.200","aws-cli/1.16.109 Python/3.5.2 Linux/4.4.0-140-generic botocore/1.12.99"
"2","arn:aws:iam::811596193553:user/backup","250.242.188.113","aws-cli/2.0.6 Python/3.7.3 Linux/4.19.0-kali4-amd64 botocore/2.0.0dev10"
"2","arn:aws:iam::811596193553:user/Level6","5.39.170.3","aws-cli/1.16.109 Python/3.5.2 Linux/4.4.0-140-generic botocore/1.12.99"
"2","arn:aws:iam::811596193553:user/backup","253.241.198.97","aws-cli/1.16.24 Python/3.7.0 Darwin/16.7.0 botocore/1.12.14"
"2","arn:aws:iam::811596193553:user/backup","98.251.234.254","aws-cli/1.16.140 Python/3.6.0 Windows/10 botocore/1.12.130"
"2","arn:aws:iam::811596193553:user/Level6","220.252.24.7","aws-cli/1.16.193 Python/2.7.16 Linux/4.19.0-parrot4-28t-amd64 botocore/1.12.183"
"2","arn:aws:iam::811596193553:user/backup","4.5.151.8","aws-cli/1.16.110 Python/3.7.2 Darwin/17.5.0 botocore/1.12.100"
"2","arn:aws:iam::811596193553:user/Level6","5.252.211.23","aws-cli/1.15.79 Python/3.6.6 Linux/4.18.0-kali1-amd64 botocore/1.10.78"
"2","arn:aws:iam::811596193553:user/backup","250.82.255.85","aws-cli/1.16.113 Python/3.6.5rc1 Linux/4.15.0-kali2-amd64 botocore/1.12.103"
"2","arn:aws:iam::811596193553:user/Level6","8.103.248.255","aws-cli/1.16.272 Python/2.7.17 Darwin/18.7.0 botocore/1.13.8"
"2","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","6.241.223.102","aws-cli/1.16.149 Python/3.6.5 Darwin/18.6.0 botocore/1.12.139"
"2","arn:aws:iam::811596193553:user/backup","236.139.251.50","aws-cli/1.14.49 Python/2.7.9 Windows/7 botocore/1.9.2"
"2","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","84.239.80.5","aws-cli/1.18.99 Python/3.8.4 Linux/5.5.0-kali2-amd64 botocore/1.17.6"
"2","arn:aws:iam::811596193553:user/backup","252.30.106.2","aws-cli/1.16.298 Python/3.7.5 Linux/4.4.0-039049-Microsoft botocore/1.13.34"
"2","arn:aws:iam::811596193553:user/backup","253.245.89.250","aws-cli/1.11.13 Python/3.5.3 Linux/4.9.0-8-amd64 botocore/1.4.70"
